VIA PRENESTINA VECCHIA 13 INT. 2,VIA PRENESTINA VECCHIA 13,MONTE PORZIO CATONE RM,00040
"VIA PROSERPIANA, 41","VIA PROSERPIANA, 41",ROMA RM,00133
VIA PUPINIA 23 SC. A INT. 5,VIA PUPINIA 23 SC. A,ROMA RM,00133
"VIA PUTIGLIANO, 9","VIA PUTIGLIANO, 9",ROMA RM,00133
VIA R. SABBATINI N. 6,VIA SABBATINI 6,ROMA RM,00133
"VIA RACCULA, 33","VIA RACCULA, 33",ROMA RM,00133
VIA RADDUSA 19,VIA RADDUSA 19,ROMA RM,00133
VIA RADDUSA 55,VIA RADDUSA 55,ROMA RM,00133
VIA RADDUSA N. 48,VIA RADDUSA 48,ROMA RM,00133
VIA RADDUSA N. 60,VIA RADDUSA 60,ROMA RM,00133
"VIA RADDUSA, 39","VIA RADDUSA, 39",ROMA RM,00133
"VIA RADDUSA, 40","VIA RADDUSA, 40",ROMA RM,00133
"VIA RADDUSA, 48","VIA RADDUSA, 48",ROMA RM,00133
"VIA RADDUSA, 9","VIA RADDUSA, 9",ROMA RM,00133
"VIA RADDUSA,52","VIA RADDUSA, 52",ROMA RM,00133
"VIA RADDUSA,9","VIA RADDUSA, 9",ROMA RM,00133
VIA RADDUSA.14,VIA RADDUSA.14,ROMA RM,00133
VIA RAF.LE DE FERRARI 61,VIA RAF.LE DE FERRARI 61,ROMA RM,00133
"VIA RAFFAELE DE FERRARIS, 77","VIA RAFFAELE DE FERRARIS, 77",ROMA RM,00133
VIA RAOUL CHIODELLI 208 EDIFICIO,VIA RAOUL CHIODELLI 208 EDIFICIO,ROMA RM,00132
"VIA RIPATRANZONE,140","VIA RIPATRANZONE, 140",ROMA RM,00132
VIA ROBERT MALLET 16 A2,VIA ROBERT MALLET 16 A 2,ROMA RM,00132
"VIA ROCCA CENC IA, 227","VIA ROCCA CENC IA, 227",ROMA RM,00132
"VIA ROCCA FLUVIONE, 56","VIA ROCCA FLUVIONE, 56",ROMA RM,00010
"VIA ROCCA FORTE DEL GRECO, 91","VIA ROCCA FORTE DEL GRECO, 91",ROMA RM,00132
"VIA ROCCA FORTE DEL GRECO,60","VIA ROCCA FORTE DEL GRECO, 60",ROMA RM,00132
"VIA ROCCA FORZATA, 21","VIA ROCCA FORZATA, 21",ROMA RM,00133
VIA ROCCA MORICE 23,VIA ROCCA MORICE 23,ROMA RM,00132
"VIA ROCCA VALDINA, 15","VIA ROCCA VALDINA, 15",ROMA RM,00133
VIA ROCCA VIVARA 27,VIA ROCCA VIVARA 27,ROMA RM,00132
VIA ROCCACENCIA 313,VIA ROCCACENCIA 313,ROMA RM,00132
"VIA ROCCACENCIA, 11-E","VIA ROCCACENCIA, 11-E",ROMA RM,00132
"VIA ROCCADIMONTE, 13","VIA ROCCADIMONTE, 13",ROMA RM,00010
"VIA ROCCAFIORITA, 100-165","VIA ROCCAFIORITA, 100-165",ROMA RM,00133
"VIA ROCCAFIORITA, 159","VIA ROCCAFIORITA, 159",ROMA RM,00133
"VIA ROCCAFIORITA, 176","VIA ROCCAFIORITA, 176",ROMA RM,00132
VIA ROCCAFORTE DEL GERCO  76,VIA ROCCAFORTE DEL GERCO  76,ROMA RM,00132
VIA ROLANDO VIGNALI 54,VIA ROLANDO VIGNALI 54,ROMA RM,00179
VIA ROSA SPINA 90,VIA ROSA SPINA 90,ROMA RM,00133
"VIA ROSOLINI,15 - PRATO FIORITO","VIA ROSOLINI, 15 - PRATO FIORITO",ROMA RM,00132
"VIA RTEMIDE, 50","VIA RTEMIDE, 50",ROMA RM,00133
VIA RUDERI DI CASACALDA N. 49,VIA RUDERI DI CASACALDA 49,ROMA RM,00169
VIA RUGANTINO N.71 SCALA 9,VIA RUGANTINO 71 SCALA 9,ROMA RM,00169
"VIA RUGGERO LEONCAVALLO , 28","VIA RUGGERO LEONCAVALLO , 28",ZAGAROLO RM,00030
VIA RUGGERO LEONCAVALLO 28,VIA RUGGERO LEONCAVALLO 28,ZAGAROLO RM,00030
"VIA RUGGERO LEONCAVALLO, 7","VIA RUGGERO LEONCAVALLO, 7",ZAGAROLO RM,00039
"VIA RUGGERO LEONCAVALLO,3","VIA RUGGERO LEONCAVALLO, 3",ZAGAROLO RM,00039
"VIA RUTIGNANO, 3","VIA RUTIGNANO, 3",ROMA RM,00133
"VIA S PITTALUGA,40","VIA S PITTALUGA, 40",ROMA RM,00133
VIA S. AMANZIO 4,VIA SAN AMANZIO 4,FRASCATI RM,00044
"VIA S. DI GIACOMO,20","VIA SALVATORE DI GIACOMO, 20",ALIFE CE,81011
VIA S. ELPIDIO A MARE 90,VIA SANTA ELPIDIO A MARE 90,ROMA RM,00132
"VIA S. OBERTO, 69","VIA SAN OBERTO, 69",ROMA RM,00173
VIA S. PITTALUGA 41,VIA SAN PITTALUGA 41,ROMA RM,00133
VIA S. STEFANO QUISQUINA 18/C,VIA SAN STEFANO QUISQUINA 18/C,ROMA RM,00133
"VIA S. VOLONTERI,17","VIA SIMONE VOLONTERI, 17",ROMA RM,00126
"VIA S.BIAGIO PLTANI, 332","VIA SAN BIAGIO PLTANI, 332",ROMA RM,00133
"VIA S.E.A MARE,239","VIA E.A MARE, 239",ROMA RM,00010
VIA S.G. DI CATANIA 44 INT. 1,VIA SAN GIOVANNI DI CATANIA 44,ROMA RM,00133
"VIA S.GIORGIO PLATANI, 339","VIA SAN GIORGIO PLATANI, 339",ROMA RM,00133
"VIA S.GOVANNI ROTONDO, 55","VIA SAN GOVANNI ROTONDO, 55",ROMA RM,00133
"VIA S.GREGORIO DI CT, 71","VIA SAN GREGORIO DI CT, 71",ROMA RM,00133
"VIA S.ILARIO DELLO IONIO, 16","VIA SAN ILARIO DELLO IONIO, 16",ROMA RM,00132
VIA S.M. DI GANZARIA 32,VIA M. DI GANZARIA 32,ROMA RM,00133
VIA S.M. DI GANZARIA N. 117/A,VIA M. DI GANZARIA 117/A,ROMA RM,00133
"VIA S.M.DI GANZARIA, 113","VIA M.DI GANZARIA, 113",ROMA RM,00133
"VIA S.M.DI GANZARIA,106","VIA M.DI GANZARIA, 106",ROMA RM,00133
VIA S.S.APOSTOLI 31,VIA SANTISSIMI APOSTOLI 31,FRASCATI RM,00044
"VIA SALA PARUTA, 25","VIA SALA PARUTA, 25",ROMA RM,00133
VIA SAN BIAGI PLATANI 321,VIA SAN BIAGI PLATANI 321,ROMA RM,00133
VIA SAN BIAGIO PLATANI SC. M/1,VIA SAN BIAGIO PLATANI SC. M/1,ROMA RM,00133
"VIA SAN BIAGIO PLATANI, 314 M/3","VIA SAN BIAGIO PLATANI, 314 M/3",ROMA RM,00133
"VIA SAN BIAGIO PLATANI,272 - TUT","VIA SAN BIAGIO PLATANI, 272 - TUT",ROMA RM,00133
VIA SAN M. DI BELICE N. 19,VIA SAN DI BELICE 19,ROMA RM,00133
VIA SAN MAURO CASTEL VERDE N. 6,VIA SAN MAURO CASTEL VERDE 6,ROMA RM,00133
"VIA SANCIPIRELLO,32","VIA SANCIPIRELLO, 32",ROMA RM,00132
VIA SANT'ELENA SANNITA 43 EDIFICIO B SCALA A,VIA SANT'ELENA SANNITA 43 EDIFICIO B SCALA A,ROMA RM,00132
"VIA SANT'ERAMO IN COLLE, 53","VIA SANT'ERAMO IN COLLE, 53",ROMA RM,00133
"VIA SANTA MARIA T. JACUA, 4 -","VIA SANTA MARIA JACUA, 4 -",ROMA RM,00040
"VIA SANTE MARIE,43 - CASTELVERDE","VIA SANTE MARIE, 43 - CASTELVERDE",ROMA RM,00132
"VIA SANTE VANOI, 39","VIA SANTE VANOI, 39",ROMA RM,00173
"VIA SAVOLA, 51","VIA SAVOLA, 51",ROMA RM,00132
VIA SCHIAVI D'ABRUZZO 10,VIA SCHIAVI D'ABRUZZO 10,ROMA RM,00100
"VIA SCILLI, 50","VIA SCILLI, 50",ROMA RM,00133
"VIA SERRA CAPRIOLA, 7","VIA SERRA CAPRIOLA, 7",ROMA RM,00100
"VIA SERRA DI FALCO, 25","VIA SERRA DI FALCO, 25",ROMA RM,00132
VIA SERRACAPRIOLA N. 34 SC.A /20,VIA SERRACAPRIOLA 34 SC.A /20,ROMA RM,00133
"VIA SIBILLA ALERAMO,59 SAN CESA","VIA SIBILLA ALERAMO, 59 SAN CESA",ROMA RM,00030
"VIA SICULIANA, 239 SC. UN. IN. 8","VIA SICULIANA, 239 SC. UN. IN. 8",ROMA RM,00133
VIA SPARTA 25,VIA SPARTA 25,ROCCA PRIORA RM,00079
VIA SPEZZANO DELLA SILLA N. 10,VIA SPEZZANO DELLA SILLA 10,ROMA RM,00132
"VIA SQUINZANOI,19","VIA SQUINZANOI, 19",ROMA RM,00133
"VIA STEFANO PIZZALUGA, 14","VIA STEFANO PIZZALUGA, 14",ROMA RM,00133
"VIA T. DI TORRENOVA, 80 / A /13","VIA TENUTA DI TORRENOVA, 80 / A /13",ROMA RM,00133
"VIA TEN.TORRENOVA, 80","VIA TEN.TORRENOVA, 80",ROMA RM,00133
"VIA TENUTA DI TORRENOVA,120 SCAL","VIA TENUTA DI TORRENOVA, 120 SCAL",ROMA RM,00133
"VIA TERME VIGGIATORE, 15","VIA TERME VIGGIATORE, 15",ROMA RM,00133
"VIA TERMM9INI IMERESE, 11","VIA TERMM 9INI IMERESE, 11",ROMA RM,00133
VIA TERRANOVA DI SIBARI59,VIA TERRANOVA DI SIBARI 59,ROMA RM,00132
"VIA TIVOLI,20/A","VIA TIVOLI, 20/A",GUIDONIA MONTECELIO RM,00012
"VIA TOLLO, 75 A5","VIA TOLLO, 75 A 5",ROMA RM,00132
"VIA TOR. DI TORRENOVA, 195","VIA TOR. DI TORRENOVA, 195",ROMA RM,00133
"VIA TOR.CCIO DI TORRENOVA,140","VIA TOR.CCIO DI TORRENOVA, 140",ROMA RM,00133
"VIA TOR.CIO TORR.VA , 140","VIA TOR.CIO TORR.VA , 140",ROMA RM,00133
VIA TORR. DI TORRENOVA 19,VIA TORR. DI TORRENOVA 19,ROMA RM,00133
VIA TORRACCIO DI TOR,VIA TORRACCIO DI TOR,ROMA RM,00133
"VIA TORRACCIO TORR.VA,128","VIA TORRACCIO TORR.VA, 128",ROMA RM,00133
VIA TORRACCIO TORREN.170,VIA TORRACCIO TORREN.170,ROMA RM,00133
VIA TORRE IACOVA,VIA TORRE IACOVA,ROMA RM,00132
"VIA TORRE IACOVA, 80","VIA TORRE IACOVA, 80",ROMA RM,00132
"VIA TORREGAIA, 12","VIA TORREGAIA, 12",ROMA RM,00133
"VIA TORREGAIA, 5","VIA TORREGAIA, 5",ROMA RM,00133
"VIA TORRENOVA DA SIBARI, 24","VIA TORRENOVA DA SIBARI, 24",ROMA RM,00132
"VIA TORTOLICI, 22","VIA TORTOLICI, 22",ROMA RM,00132
"VIA TORTOPETO, 26","VIA TORTOPETO, 26",ROMA RM,00132
"VIA TRAPPETTO, 79","VIA TRAPPETTO, 79",ROMA RM,00133
"VIA TRE CASTAGNI, 101","VIA TRE CASTAGNI, 101",ROMA RM,00132
VIA TRONFALE 8896,VIA TRONFALE 8896,ROMA RM,00100
VIA UGO SPIRITO 46 SC. B INT.,VIA UGO SPIRITO 46 SC. B,ROMA RM,00133
VIA UTA NR 135,VIA UTA NR 135,ROMA RM,00132
VIA UTRA N 2,VIA UTRA 2,COSOLETO RC,89050
"VIA V. MONAMI',78  SC. C/2","VIA MONAMÌ, 78  SC. C/2",ROMA RM,00133
VIA V.F.BISLERI 33,VIA F.BISLERI 33,ROMA RM,00133
"VIA V.FRINZIVALLI, 20","VIA FRINZIVALLI, 20",ROMA RM,00133
"VIA VALL ALESSANDRA, 50","VIA VALL ALESSANDRA, 50",ROMA RM,00133
"VIA VALLE ALESSANDR, 41","VIA VALLE ALESSANDR, 41",ROMA RM,00133
"VIA VALLE S.MARIA, 22","VIA TENUTA DI TORRENOVA, 80 / A /13",ROMA RM,00132
"VIA VALLELONGA, 54","VIA VALLELONGA, 54",ROMA RM,00010
"VIA VALLELONGA, 9","VIA VALLELONGA, 9",ROMA RM,00133
"VIA VICCARI, 1","VIA VICCARI, 1",ROMA RM,00133
VIA VICINALE SAN MARCO N. 14,VIA VICINALE SAN MARCO 14,MONTE PORZIO CATONE RM,00040
"VIA VICOLO DI COLLE MATTIA, 31","VIA VICOLO DI COLLE MATTIA, 31",ROMA RM,00132
VIA VICOLO DI VALLE S.MARIA 42,VIA VICOLO DI VALLE MARIA 42,ROMA RM,00132
"VIA VICOLO FONTANA CORVIA,6","VIA VICOLO FONTANA CORVIA, 6",ROMA RM,00132
"VIA VIGNE DI COLLE RETI, 14","VIA VIGNE DI COLLE RETI, 14",FRASCATI RM,00044
VIA VILLA VALLELONGA,VIA VILLA VALLELONGA,ROMA RM,00321
VIA VILLA VALLELONGA 31,VIA VILLA VALLELONGA 31,ROMA RM,00132
"VIA VILLA VALLELONGA, 28","VIA VILLA VALLELONGA, 28",ROMA RM,00132
"VIA VILLA VALLELONGA, 64","VIA VILLA VALLELONGA, 64",ROMA RM,00132
VIA VILLAFRANCA TIRR. 20,VIA VILLAFRANCA TIRR. 20,ROMA RM,00132
VIA VILLAFRANCA TIRR. 44,VIA VILLAFRANCA TIRR. 44,ROMA RM,00132
VIA VILLALABA 10,VIA VILLALABA 10,ROMA RM,00118
"VIA VIRGILIO PRINZIVALLI, 26","VIA VIRGILIO PRINZIVALLI, 26",ROMA RM,00133
VIA VIRGINIO PRINZIVALLE 44,VIA VIRGINIO PRINZIVALLE 44,ROMA RM,00133
"VIA VIRGINIO PRINZIVALLE, 26","VIA VIRGINIO PRINZIVALLE, 26",ROMA RM,00133
"VIA VIRGINIO PRINZIVALLE, 47","VIA VIRGINIO PRINZIVALLE, 47",ROMA RM,00133
VIA VITTORIO ROSSI NR 70,VIA VITTORIO ROSSI NR 70,ROMA RM,00133
VIA poseidone 82 scala d int 11,VIA poseidone 82 scala d int 11,ROMA RM,00133
"VIA,GLIANO DEL CAPO N41","VIA,GLIANO DEL CAPO N 41",ROMA RM,00133
VIA.G.GIOLITTI,VIA.G.GIOLITTI,SAN CESAREO RM,00030
"VIACAMPI SALENTINA, 61","VIACAMPI SALENTINA, 61",ROMA RM,00133
"VIACASALE DEL FINOCCHIO, 25","VIACASALE DEL FINOCCHIO, 25",ROMA RM,00132
"VIACASTIGLIONE MESSER MARINO,24","VIACASTIGLIONE MESSER MARINO, 24",ROMA RM,00132
"VIAG. BATTISTA SCOZZA, 17","VIAG. BATTISTA SCOZZA, 17",ROMA RM,00133
"VIAGIAMMORO, 45","VIAGIAMMORO, 45",ROMA RM,00100
"VIAGRAVINA DI PUGLIA, 59","VIAGRAVINA DI PUGLIA, 59",ROMA RM,00133
VIALE D. CIAMBELLOTTI 167,VIALE CIAMBELLOTTI 167,ROMA RM,00133
VIALE DELL'ACQUEDOTTO ALESSANDRI,VIALE DELL'ACQUEDOTTO ALESSANDRI,ROMA RM,00177
VIALE G.B. VALENTE,VIALE B. VALENTE,ROMA RM,00177
"VIALE NUSCO, 120 ( COLLE PRENES","VIALE NUSCO, 120 ( COLLE PRENES",ROMA RM,00010
VIALE PIETRO ANDERLONI 10 E/15,VIALE PIETRO ANDERLONI 10 E/15,ROMA RM,00133
VIALE PIETRO ANDERLONI 10 SC. E INT. 12,VIALE PIETRO ANDERLONI 10 SC. E,ROMA RM,00133
"VIALE PRATO FIORITO,67 A/24","VIALE PRATO FIORITO, 67 A/24",ROMA RM,00132
VIALEVANZO 21/23,VIALEVANZO 21/23,ROMA RM,00133
"VIAMARUGGIO, 24","VIAMARUGGIO, 24",ROMA RM,00133
"VICOLO DELLA FONTANA CORVIA, 6","VICOLO DELLA FONTANA CORVIA, 6",ROMA RM,00132
"VICOLO DELLA FONTANA CORVIA,6","VICOLO DELLA FONTANA CORVIA, 6",ROMA RM,00132
"VICOLO GROTTE DAMA,19","VICOLO GROTTE DAMA, 19",FRASCATI RM,00044
"VICOLO GROTTIDIANA, 12","VICOLO GROTTIDIANA, 12",FRASCATI RM,00044
"VIGNE S.S. APOSTOLI , 4","VIGNE SANTISSIMI APOSTOLI , 4",FRASCATI RM,00044
"VILLA FRANCA TIRRENA, 16","VILLA FRANCA TIRRENA, 16",ROMA RM,00132
VILLA VALLELONGA 64,VILLA VALLELONGA 64,ROMA RM,00132
"VIQA DEI COCHI, 48","VIQA DEI COCHI, 48",ROMA RM,00133
"VLE NUSCO, 120","VLE NUSCO, 120",ROMA RM,00010
"VLE S.RITA DA CASCIA, 100","VLE SANTA RITA DA CASCIA, 100",ROMA RM,00133
"VLE S.RITA DA CASCIA, 80","VLE SANTA RITA DA CASCIA, 80",ROMA RM,00133
"VLE S.RITA DA CASCIA, 99","VLE SANTA RITA DA CASCIA, 99",ROMA RM,00133
"VOA MONDRIAN, 19","VOA MONDRIAN, 19",ROMA RM,00133
"VOA P.PASTORINI, 18","VOA PASTORINI, 18",ROMA RM,00133
"VUA DELLE AMADRIADI, 54","VUA DELLE AMADRIADI, 54",ROMA RM,00133
"VUIA TORRE GAIA, 28","VUIA TORRE GAIA, 28",ROMA RM,00133
Via Alessandro Nelli 87,Via Alessandro Nelli 87,COMUNE ESTERO EE,00133
Via Lago di Bolsena 210,Via Lago di Bolsena 210,MONTECOMPATRI RM,00077
Via Luciano Conti 20 interno 22,Via Luciano Conti 20 interno 22,ROMA RM,00132
"Via Luigi Gastinelli 240, Interno 19","Via Luigi Gastinelli 240, Interno 19",ROMA RM,00132
"Via Monginevro,12","Via Monginevro, 12",SAN CESAREO RM,00030
Via Priolo Gargallo n.90,Via Priolo Gargallo n.90,ROMA RM,00133
Via Prizzi 26 sc C int. 7,Via Prizzi 26 sc C int. 7,ROMA RM,00132
Via Raoul Chiodelli n.64 palazzina A4,Via Raoul Chiodelli n.64 palazzina A 4,ROMA RM,00132
Via San Biagio Platani n°22,Via San Biagio Platani n°22,ROMA RM,00133
Via casale del torraccio n43/c,Via casale del torraccio n 43/c,ROMA RM,00133
Via di ponte terra numero 5,Via di ponte terra numero 5,ROMA RM,00132
Vial dell archeologia 69,Vial dell archeologia 69,ROMA RM,00133
"Viale Francesco Caltagirone, 237, 237","Viale Francesco Caltagirone, 237, 237",ROMA RM,00132
"ZACCANAPOLI, 15","ZACCANAPOLI, 15",ROMA RM,00173
via augusto cascini 49,via augusto cascini 49,ROMA RM,00133
via r. verduzio 28,via r. verduzio 28,ROMA RM,00132
