"VIA ARIANNA, 17/19",Via Arianna,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8752482,12.6194275
"VIA ARIANNA, 2",Via Arianna,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8752482,12.6194275
"VIA ARIANNA, 30",Via Arianna,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8752482,12.6194275
"VIA ARIANNA, 32",Via Arianna,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8752482,12.6194275
"VIA ARIANNA,32",Via Arianna,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8752482,12.6194275
VIA ARIELLI 53,Via Arielli,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.8974224,12.678825
VIA ARIGLIANO 16,Via Arigliano,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00044,41.8484127,12.6539664
VIA ARIGLIANO 29,Via Arigliano,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00044,41.8484127,12.6539664
VIA ARISCHIA 78/B,Via Arischia,empty,Lunghezza,Roma,Roma Capitale,Lazio,00011,41.9092159,12.7075412
VIA ARNALDO BRANDIZZI,Via Arnaldo Brandizzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8813683,12.6268715
VIA ARNALDO BRANDIZZI 5,Via Arnaldo Brandizzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8813683,12.6268715
VIA ARNALDO BRANDIZZI 5/B,Via Arnaldo Brandizzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8813683,12.6268715
VIA ARNALDO BRANDIZZI N. 5,Via Arnaldo Brandizzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8813683,12.6268715
"VIA ARNALDO BRANDIZZI, 5",Via Arnaldo Brandizzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8813683,12.6268715
"VIA ARNALDO BRANDIZZI, 5/B",Via Arnaldo Brandizzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8813683,12.6268715
"VIA ARNALDO BRANDIZZI, 5B",Via Arnaldo Brandizzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8813683,12.6268715
"VIA ARRIANO, 2",Via Arriano,empty,Prenestino-Labicano,Roma,Roma Capitale,Lazio,00100,41.8854746,12.5361269
VIA ARSITA N. 4,Via Arsita,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9193277,12.6896243
"VIA ARSITA, 4",Via Arsita,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9193277,12.6896243
VIA ARTEMIDE 47,Via Artemide,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8768692,12.617346
VIA ARTEMIDE 55,Via Artemide,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8768692,12.617346
"VIA ARTEMIDE, 36",Via Artemide,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8768692,12.617346
"VIA ARTEMIDE, 44",Via Artemide,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8768692,12.617346
"VIA ARTEMIDE, 46",Via Artemide,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8768692,12.617346
"VIA ARTEMIDE, 50",Via Artemide,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8768692,12.617346
VIA ARTURO DANUSSO 13,Via Arturo Danusso,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9039897,12.6622149
"VIA ARTURO DANUSSO, 13",Via Arturo Danusso,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9039897,12.6622149
VIA ARTURO MALIGNANI 15,Via Arturo Malignani,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9106053,12.6527824
VIA ARTURO MALIGNANI 20,Via Arturo Malignani,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9106053,12.6527824
VIA ARTURO MALIGNANI 23,Via Arturo Malignani,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9106053,12.6527824
VIA ARTURO MALIGNANI N. 20,Via Arturo Malignani,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9106053,12.6527824
"VIA ARTURO MALIGNANI,14",Via Arturo Malignani,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9106053,12.6527824
"VIA ARTURO TOSCANINI, 26",Via Arturo Toscanini,empty,empty,empty,Roma Capitale,Lazio,00011,41.9395623,12.6959671
"VIA ARTUSI, 118",Via Giovanni Artusi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8696757,12.6183715
VIA ARZACHENA 4,Via Arzachena,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.879043,12.6977524
VIA ARZACHENA 66,Via Arzachena,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.879043,12.6977524
"VIA ARZACHENA, 7",Via Arzachena,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.879043,12.6977524
"VIA ARZACHENA, 70",Via Arzachena,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.879043,12.6977524
"VIA ARZACHENA, 90",Via Arzachena,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.879043,12.6977524
"VIA ARZACHENA, 93",Via Arzachena,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.879043,12.6977524
"VIA ARZACHENA, 95",Via Arzachena,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.879043,12.6977524
"VIA ARZACHENA,93",Via Arzachena,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.879043,12.6977524
VIA ASINARI DI SAN MARZANO 10,Via Asinari di San Marzano,empty,Tiburtino,Roma,Roma Capitale,Lazio,00159,41.8980687,12.5367799
"VIA ASPERTINI, 236",Via Amico Aspertini,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8701176,12.6300186
"VIA ASPERTINI, 254",Via Amico Aspertini,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8701176,12.6300186
"VIA ASPERTINI, 286",Via Amico Aspertini,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8701176,12.6300186
"VIA ASPERTINI,117",Via Amico Aspertini,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8701176,12.6300186
VIA ASSORO 41,Via Assoro,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8711635,12.651148
VIA ASSORO 99,Via Assoro,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8711635,12.651148
VIA ASSORO N. 56,Via Assoro,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8711635,12.651148
"VIA ASSORO, 109",Via Assoro,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8711635,12.651148
"VIA ASSORO, 28",Via Assoro,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8711635,12.651148
"VIA ASSORO, 53",Via Assoro,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8711635,12.651148
"VIA ASSORO, 56",Via Assoro,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8711635,12.651148
"VIA ASSORO, 6",Via Assoro,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8711635,12.651148
"VIA ASSORO, 94",Via Assoro,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8711635,12.651148
"VIA ASSORO,59",Via Assoro,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.8711635,12.651148
VIA ATELETA 5,Via Ateleta,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9156146,12.6756673
VIA ATELETA N. 5,Via Ateleta,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9156146,12.6756673
VIA ATLANTE 111,Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
VIA ATLANTE 170,Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
VIA ATLANTE 170 INT. 6,Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
VIA ATLANTE 222,Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
VIA ATLANTE N. 170,Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
VIA ATLANTE N. 180,Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
VIA ATLANTE N. 22,Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
"VIA ATLANTE, 105",Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
"VIA ATLANTE, 11",Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
"VIA ATLANTE, 111",Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
"VIA ATLANTE, 15",Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
"VIA ATLANTE, 170",Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
"VIA ATLANTE, 180",Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
"VIA ATLANTE, 193",Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
"VIA ATLANTE, 206",Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
"VIA ATLANTE, 222",Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
"VIA ATLANTE, 53",Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
"VIA ATLANTE, 85",Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
"VIA ATLANTE, 87",Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
"VIA ATLANTE,70",Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
"VIA ATLANTE,95",Via Atlante,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.878912,12.6166448
"VIA ATTAVANTE DEGLI ATTAVANTI ,2",Via Attavante degli Attavanti,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8666496,12.6223419
VIA ATTAVANTE DEGLI ATTAVANTI 49,Via Attavante degli Attavanti,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8666496,12.6223419
"VIA ATTAVANTE DEGLI ATTAVANTI,",Via Attavante degli Attavanti,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8666496,12.6223419
VIA ATTAVANTI,Via Attavante degli Attavanti,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8666496,12.6223419
"VIA ATTAVANTI, 75",Via Attavante degli Attavanti,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8666496,12.6223419
VIA ATTEONE 115,Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
VIA ATTEONE 136,Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
VIA ATTEONE 186,Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
VIA ATTEONE 188,Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
VIA ATTEONE 191,Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
VIA ATTEONE 65,Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
VIA ATTEONE 91,Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
VIA ATTEONE N. 188,Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE, 107",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE, 115",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE, 121",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE, 136",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE, 141",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE, 150",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE, 165",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE, 169",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE, 184",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE, 23",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE, 67",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE, 7",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE, 97",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE, 98",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE,115",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE,150",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE,188",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
"VIA ATTEONE,23",Via Atteone,empty,Torre Angela,Roma,Roma Capitale,Lazio,01555,41.8791328,12.6199579
VIA ATTILIO ODERO 27,Via Attilio Odero,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8612046,12.6206644
VIA ATTILIO ODERO 3,Via Attilio Odero,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8612046,12.6206644
"VIA ATTILIO ODERO, 3",Via Attilio Odero,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8612046,12.6206644
VIA ATTILIO TORRESINI N. 40,Via Attilio Torresini,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8563462,12.607652
"VIA AUFIDIO NAMUSA, 182",Via Aufidio Namusa,empty,Don Bosco,Roma,Roma Capitale,Lazio,00172,41.8715364,12.5760824
VIA AUGUSTO CASCIANI,Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
VIA AUGUSTO CASCIANI  49,Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
VIA AUGUSTO CASCIANI 18,Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
VIA AUGUSTO CASCIANI 23,Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
VIA AUGUSTO CASCIANI 41/43,Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
VIA AUGUSTO CASCIANI 49,Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
VIA AUGUSTO CASCIANI 96C,Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
VIA AUGUSTO CASCIANI N. 100,Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
VIA AUGUSTO CASCIANI N. 95,Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
VIA AUGUSTO CASCIANI N.21/B,Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
"VIA AUGUSTO CASCIANI, 20",Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
"VIA AUGUSTO CASCIANI, 21",Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
"VIA AUGUSTO CASCIANI, 21/A",Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
"VIA AUGUSTO CASCIANI, 34",Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
"VIA AUGUSTO CASCIANI, 41 B",Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
"VIA AUGUSTO CASCIANI, 9",Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
"VIA AUGUSTO CASCIANI, 96",Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
"VIA AUGUSTO CASCIANI,10",Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
"VIA AUGUSTO CASCIANI,5",Via Augusto Casciani,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8657122,12.6320754
VIA AUGUSTO PAPERI 10,Via Augusto Paperi,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8590306,12.6164506
VIA AULO POSTUMIO 1,Via Aulo Postumio,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8690325,12.667129
VIA AULO POSTUMIO 5,Via Aulo Postumio,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8690325,12.667129
"VIA AULO POSTUMIO, 105",Via Aulo Postumio,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8690325,12.667129
VIA AURELIO MISTRUZZI 41,Via Aurelio Mistruzzi,41,Municipio Roma VI,Roma,Roma Capitale,Lazio,00133,41.8596868,12.6016841
VIA AURELIO MISTRUZZI N. 41/F,Via Aurelio Mistruzzi,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8604916,12.6019619
"VIA AURELIO MISTRUZZI, 41",Via Aurelio Mistruzzi,41,Municipio Roma VI,Roma,Roma Capitale,Lazio,00133,41.8596868,12.6016841
"VIA AURELIO MISTRUZZI, 41/E",Via Aurelio Mistruzzi,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8604916,12.6019619
"VIA AURELIO MISTRUZZI, 9",Via Aurelio Mistruzzi,9,Municipio Roma VI,Roma,Roma Capitale,Lazio,00133,41.8588275,12.6012373
"VIA AVELLA,16",Via Avella,empty,Acqua Vergine,Roma,Roma Capitale,Lazio,00115,41.8933054,12.6278703
"VIA AVETRANA, 10",Via Avetrana,empty,Torre Gaia,Roma,Roma Capitale,Lazio,00133,41.8524485,12.6442873
VIA AVOLA 111,Via Avola,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8869187,12.6584859
VIA AVOLA 53,Via Avola,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8869187,12.6584859
VIA AVOLA 69,Via Avola,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8869187,12.6584859
"VIA AVOLA, 101",Via Avola,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8869187,12.6584859
"VIA AVOLA, 139",Via Avola,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8869187,12.6584859
"VIA AVOLA, 69",Via Avola,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8869187,12.6584859
"VIA AVOLA, 95",Via Avola,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8869187,12.6584859
"VIA AZZALORA, 5",Via Azzalora,empty,Borghesiana,Roma,Roma Capitale,Lazio,00044,41.8436824,12.6837893
"VIA B. CENNINI,35",Via Bernardo Cennini,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8609613,12.600255
VIA B. MINOZZI 3,Via Bernardo Minozzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8702388,12.6272744
VIA B. MINOZZI 39/41,Via Bernardo Minozzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8702388,12.6272744
VIA B. MINOZZI 86,Via Bernardo Minozzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8702388,12.6272744
VIA B. MINOZZI N. 34,Via Bernardo Minozzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8702388,12.6272744
VIA B. MINOZZI N. 86,Via Bernardo Minozzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8702388,12.6272744
"VIA B. PANZERA,2",Via Battista Panzera,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8739921,12.6273264
"VIA B.ALOISI, 46",Via Baldassarre Aloisi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8716773,12.6201813
"VIA B.BULGARI, 5",Via Bartolomeo Bulgari,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8606136,12.6110168
"VIA B.CENNINI, 37",Via Bernardo Cennini,37,Municipio Roma VI,Roma,Roma Capitale,Lazio,00133,41.8615523,12.6005632
"VIA B.CRESPI, 25",Via Benigno Crespi,empty,Torrenova,Roma,Roma Capitale,Lazio,00133,41.8595489,12.6174293
"VIA B.MINOZZI, 100",Via Bernardo Minozzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8702388,12.6272744
"VIA B.MINOZZI, 102",Via Bernardo Minozzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8702388,12.6272744
"VIA B.MINOZZI, 85",Via Bernardo Minozzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8702388,12.6272744
"VIA B.MINOZZI, 95",Via Bernardo Minozzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8702388,12.6272744
"VIA B.MINOZZI,102",Via Bernardo Minozzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8702388,12.6272744
"VIA B.MINOZZI,85",Via Bernardo Minozzi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8702388,12.6272744
"VIA B.PANZERA, 2",Via Battista Panzera,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8739921,12.6273264
"VIA B.TERCHI, 16",Via Bartolomeo Terchi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.8729026,12.6241286
"VIA B.TORTI, 15",Via Benedetto Torti,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.864284,12.6492807
"VIA B.TORTI, 16",Via Benedetto Torti,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.864284,12.6492807
"VIA B.TORTI, 24",Via Benedetto Torti,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.864284,12.6492807
"VIA B.TORTI, 25",Via Benedetto Torti,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.864284,12.6492807
"VIA B.TORTI, 50",Via Benedetto Torti,empty,Torre Angela,Roma,Roma Capitale,Lazio,00132,41.864284,12.6492807
VIA BADESI 57,Via Badesi,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8761863,12.6727915
"VIA BADESI, 5A",Via Badesi,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8761863,12.6727915
"VIA BADESI, 76",Via Badesi,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8761863,12.6727915
"VIA BADIA PAVESE,13",Via Badia Pavese,empty,Casal Morena,Roma,Roma Capitale,Lazio,00118,41.811415,12.6341103
VIA BAGALADI 39,Via Bagaladi,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.873676,12.6906369
VIA BAGALADI 47,Via Bagaladi,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.873676,12.6906369
VIA BAGALADI 63,Via Bagaladi,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.873676,12.6906369
VIA BAGALADI N. 64,Via Bagaladi,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.873676,12.6906369
VIA BAGHERIA 26,Via Bagheria,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8600088,12.6808816
VIA BAGHERIA N. 14,Via Bagheria,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8600088,12.6808816
"VIA BAGHERIA, 20",Via Bagheria,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8600088,12.6808816
"VIA BAGHERIA, 28",Via Bagheria,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8600088,12.6808816
"VIA BAGHERIA, 29",Via Bagheria,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8600088,12.6808816
"VIA BAGHERIA,20",Via Bagheria,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8600088,12.6808816
VIA BAGNOLI DEL TRIGNO 27,Via Bagnoli del Trigno,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9026354,12.6819375
VIA BALDASSARRE ALOISI 26,Via Baldassarre Aloisi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.872009,12.6195449
VIA BALDASSARRE ALOISI N. 35,Via Baldassarre Aloisi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.872009,12.6195449
"VIA BALDASSARRE ALOISI,44",Via Baldassarre Aloisi,empty,Torre Angela,Roma,Roma Capitale,Lazio,00133,41.872009,12.6195449
VIA BALESTRATE 6,Via Balestrate,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8738274,12.6717237
VIA BALLAO 15,Via Ballao,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8840858,12.6966962
VIA BALLAO 82,Via Ballao,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8840858,12.6966962
"VIA BALLAO, 15",Via Ballao,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8840858,12.6966962
"VIA BALLAO, 19",Via Ballao,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8840858,12.6966962
"VIA BALLAO, 80",Via Ballao,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8840858,12.6966962
"VIA BALSORANO, 37",Via Balsorano,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.917907,12.6760755
VIA BANARI 3,Via Banari,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8758799,12.6732992
"VIA BANARI, 12",Via Banari,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8758799,12.6732992
"VIA BANARI, 14",Via Banari,empty,Municipio Roma VI,Roma,Roma Capitale,Lazio,00132,41.8758799,12.6732992
VIA BARETE N. 20,Via Barete,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9160832,12.6753332
"VIA BARETE, 20",Via Barete,empty,Lunghezza,Roma,Roma Capitale,Lazio,00132,41.9160832,12.6753332
VIA BARRAFRANCA 10,Via Barrafranca,empty,Borghesiana,Roma,Roma Capitale,Lazio,00132,41.8604006,12.6883784
